shadow_order_id,created_ts,strategy_id,ticker,event_ticker,category,side,action,maker_or_taker,intended_price_cents,assumed_fill_price_cents,size_contracts,fees_assumed_dollars,slippage_assumed_dollars,rules_text_hash,rules_pointer,resolution_pointer,status,resolved_ts,resolved_payout_dollars,realized_pnl_dollars,notes
shadow-26FEB26_fullslate_auto-KXHIGHNY-26FEB26-B42.5,2026-02-27T01:41:42.956347+00:00,,KXHIGHNY-26FEB26-B42.5,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:12.923383+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_auto-KXHIGHNY-26FEB26-T36,2026-02-27T01:41:43.042760+00:00,,KXHIGHNY-26FEB26-T36,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:12.923389+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_auto-KXHIGHNY-26FEB26-T43,2026-02-27T01:41:43.132488+00:00,,KXHIGHNY-26FEB26-T43,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,99,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:12.923395+00:00,0.000000,0.000000,p_true=0.995000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26CHAIND-IND,2026-02-27T01:41:55.487563+00:00,,KXNBAGAME-26FEB26CHAIND-IND,KXNBAGAME-26FEB26CHAIND,Sports,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.270604+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:maker_ceiling_below_min;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26MIAPHI-MIA,2026-02-27T01:41:55.698401+00:00,,KXNBAGAME-26FEB26MIAPHI-MIA,KXNBAGAME-26FEB26MIAPHI,Sports,yes,post_yes,maker,28,28,1,0.0,0.0,,,,filled,,,,p_true=0.285000;fill_trade_id=c5dd8f09-163f-56a3-5a97-30dd0e6bbb87;fill_count_seen=1
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26MIAPHI-PHI,2026-02-27T01:41:55.790585+00:00,,KXNBAGAME-26FEB26MIAPHI-PHI,KXNBAGAME-26FEB26MIAPHI,Sports,yes,post_yes,maker,71,71,1,0.0,0.0,,,,filled,,,,p_true=0.715000;fill_trade_id=a594de26-9965-6f31-7c87-a41753eb29c1;fill_count_seen=1
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CBJBOS-CBJ,2026-02-27T01:41:55.977119+00:00,,KXNHLGAME-26FEB26CBJBOS-CBJ,KXNHLGAME-26FEB26CBJBOS,Sports,yes,post_yes,maker,26,26,1,0.0,0.0,,,,filled,,,,p_true=0.265000;fill_trade_id=688af972-2e19-4f63-624e-b7af6749ed53;fill_count_seen=2
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CGYSJ-CGY,2026-02-27T01:41:56.068775+00:00,,KXNHLGAME-26FEB26CGYSJ-CGY,KXNHLGAME-26FEB26CGYSJ,Sports,yes,post_yes,maker,46,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.646869+00:00,0.000000,0.000000,p_true=0.465000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CGYSJ-SJ,2026-02-27T01:41:56.157671+00:00,,KXNHLGAME-26FEB26CGYSJ-SJ,KXNHLGAME-26FEB26CGYSJ,Sports,yes,post_yes,maker,54,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.646933+00:00,0.000000,0.000000,p_true=0.545000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26EDMLA-EDM,2026-02-27T01:41:56.801498+00:00,,KXNHLGAME-26FEB26EDMLA-EDM,KXNHLGAME-26FEB26EDMLA,Sports,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.675439+00:00,0.000000,0.000000,p_true=0.505000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26EDMLA-LA,2026-02-27T01:41:56.890766+00:00,,KXNHLGAME-26FEB26EDMLA-LA,KXNHLGAME-26FEB26EDMLA,Sports,yes,post_yes,maker,48,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.675473+00:00,0.000000,0.000000,p_true=0.485000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26NJPIT-NJ,2026-02-27T01:41:57.266705+00:00,,KXNHLGAME-26FEB26NJPIT-NJ,KXNHLGAME-26FEB26NJPIT,Sports,yes,post_yes,maker,55,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.687505+00:00,0.000000,0.000000,p_true=0.410000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26NJPIT-PIT,2026-02-27T01:41:57.351549+00:00,,KXNHLGAME-26FEB26NJPIT-PIT,KXNHLGAME-26FEB26NJPIT,Sports,yes,post_yes,maker,75,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.687540+00:00,0.000000,0.000000,p_true=0.735000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26NYIMTL-MTL,2026-02-27T01:41:57.443459+00:00,,KXNHLGAME-26FEB26NYIMTL-MTL,KXNHLGAME-26FEB26NYIMTL,Sports,yes,post_yes,maker,90,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.687585+00:00,0.000000,0.000000,p_true=0.905000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26NYIMTL-NYI,2026-02-27T01:41:57.542883+00:00,,KXNHLGAME-26FEB26NYIMTL-NYI,KXNHLGAME-26FEB26NYIMTL,Sports,yes,post_yes,maker,9,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.687620+00:00,0.000000,0.000000,p_true=0.090000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26SEASTL-STL,2026-02-27T01:41:57.933636+00:00,,KXNHLGAME-26FEB26SEASTL-STL,KXNHLGAME-26FEB26SEASTL,Sports,yes,post_yes,maker,52,,1,0.000000,0.002500,,,,open,,,,"p_true=0.525000;latest_eval=ev=0.022405,mu=0.5300,sigma=0.0000,p_true=0.574604,forecast_updated=2026-02-27T01:42:13.704738+00:00,station_id=,model=sports,econ_asof="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26TBCAR-CAR,2026-02-27T01:41:58.031048+00:00,,KXNHLGAME-26FEB26TBCAR-CAR,KXNHLGAME-26FEB26TBCAR,Sports,yes,post_yes,maker,57,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.704764+00:00,0.000000,0.000000,p_true=0.565000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26TBCAR-TB,2026-02-27T01:41:58.125058+00:00,,KXNHLGAME-26FEB26TBCAR-TB,KXNHLGAME-26FEB26TBCAR,Sports,yes,post_yes,maker,41,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.704779+00:00,0.000000,0.000000,p_true=0.410000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26TORFLA-TOR,2026-02-27T01:41:58.363406+00:00,,KXNHLGAME-26FEB26TORFLA-TOR,KXNHLGAME-26FEB26TORFLA,Sports,yes,post_yes,maker,3,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710774+00:00,0.000000,0.000000,p_true=0.035000;edge_gone:maker_ceiling_below_min;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26HOUORL-HOU,2026-02-27T01:41:58.461638+00:00,,KXNBAGAME-26FEB26HOUORL-HOU,KXNBAGAME-26FEB26HOUORL,Sports,yes,post_yes,maker,31,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710831+00:00,0.000000,0.000000,p_true=0.315000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26HOUORL-ORL,2026-02-27T01:41:58.553547+00:00,,KXNBAGAME-26FEB26HOUORL-ORL,KXNBAGAME-26FEB26HOUORL,Sports,yes,post_yes,maker,69,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710846+00:00,0.000000,0.000000,p_true=0.695000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26LALPHX-LAL,2026-02-27T01:41:58.648815+00:00,,KXNBAGAME-26FEB26LALPHX-LAL,KXNBAGAME-26FEB26LALPHX,Sports,yes,post_yes,maker,66,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710855+00:00,0.000000,0.000000,p_true=0.665000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26LALPHX-PHX,2026-02-27T01:41:58.747047+00:00,,KXNBAGAME-26FEB26LALPHX-PHX,KXNBAGAME-26FEB26LALPHX,Sports,yes,post_yes,maker,33,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710864+00:00,0.000000,0.000000,p_true=0.335000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26MINLAC-LAC,2026-02-27T01:41:58.844732+00:00,,KXNBAGAME-26FEB26MINLAC-LAC,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,25,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710872+00:00,0.000000,0.000000,p_true=0.255000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26MINLAC-MIN,2026-02-27T01:41:58.975658+00:00,,KXNBAGAME-26FEB26MINLAC-MIN,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,74,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710883+00:00,0.000000,0.000000,p_true=0.745000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26NOPUTA-NOP,2026-02-27T01:41:59.076323+00:00,,KXNBAGAME-26FEB26NOPUTA-NOP,KXNBAGAME-26FEB26NOPUTA,Sports,yes,post_yes,maker,68,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710893+00:00,0.000000,0.000000,p_true=0.685000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26NOPUTA-UTA,2026-02-27T01:41:59.170323+00:00,,KXNBAGAME-26FEB26NOPUTA-UTA,KXNBAGAME-26FEB26NOPUTA,Sports,yes,post_yes,maker,31,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710901+00:00,0.000000,0.000000,p_true=0.315000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26PORCHI-CHI,2026-02-27T01:41:59.255688+00:00,,KXNBAGAME-26FEB26PORCHI-CHI,KXNBAGAME-26FEB26PORCHI,Sports,yes,post_yes,maker,44,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710908+00:00,0.000000,0.000000,p_true=0.445000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26PORCHI-POR,2026-02-27T01:41:59.349802+00:00,,KXNBAGAME-26FEB26PORCHI-POR,KXNBAGAME-26FEB26PORCHI,Sports,yes,post_yes,maker,55,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710914+00:00,0.000000,0.000000,p_true=0.555000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26SACDAL-DAL,2026-02-27T01:41:59.441934+00:00,,KXNBAGAME-26FEB26SACDAL-DAL,KXNBAGAME-26FEB26SACDAL,Sports,yes,post_yes,maker,71,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710921+00:00,0.000000,0.000000,p_true=0.715000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26SACDAL-SAC,2026-02-27T01:41:59.531803+00:00,,KXNBAGAME-26FEB26SACDAL-SAC,KXNBAGAME-26FEB26SACDAL,Sports,yes,post_yes,maker,28,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710928+00:00,0.000000,0.000000,p_true=0.285000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26SASBKN-BKN,2026-02-27T01:41:59.622404+00:00,,KXNBAGAME-26FEB26SASBKN-BKN,KXNBAGAME-26FEB26SASBKN,Sports,yes,post_yes,maker,2,2,1,0.0,0.0,,,,filled,,,,p_true=0.025000;fill_trade_id=349fbc91-07d0-7089-f261-3d4de1e9aefd;fill_count_seen=1
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26SASBKN-SAS,2026-02-27T01:41:59.712679+00:00,,KXNBAGAME-26FEB26SASBKN-SAS,KXNBAGAME-26FEB26SASBKN,Sports,yes,post_yes,maker,97,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710935+00:00,0.000000,0.000000,p_true=0.975000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26WASATL-ATL,2026-02-27T01:41:59.804179+00:00,,KXNBAGAME-26FEB26WASATL-ATL,KXNBAGAME-26FEB26WASATL,Sports,yes,post_yes,maker,97,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710942+00:00,0.000000,0.000000,p_true=0.975000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26WASATL-WAS,2026-02-27T01:41:59.897661+00:00,,KXNBAGAME-26FEB26WASATL-WAS,KXNBAGAME-26FEB26WASATL,Sports,yes,post_yes,maker,2,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:42:13.710949+00:00,0.000000,0.000000,p_true=0.025000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_auto-KXBTC-26FEB2621-B67125,2026-02-27T01:42:11.619581+00:00,,KXBTC-26FEB2621-B67125,KXBTC-26FEB2621,Crypto,yes,post_yes,maker,35,,1,0.000000,0.002500,,,,open,,,,"p_true=0.500000;latest_eval=ev=0.011304,mu=67268.2200,sigma=0.0001,p_true=0.406326,forecast_updated=2026-02-27T01:42:11.619627+00:00,station_id=,model=crypto,econ_asof=;reprice:39->35@2026-02-27T01:42:11.619581+00:00;rev=1;reprice_from=39;mu=67268.2200;sigma=0.0001;p_true=0.406326;forecast_updated=2026-02-27T01:42:11.619627+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXBTC-26FEB2621-B67625,2026-02-27T01:42:12.827641+00:00,,KXBTC-26FEB2621-B67625,KXBTC-26FEB2621,Crypto,yes,post_yes,maker,2,,1,0.000000,0.002500,,,,open,,,,"p_true=0.500000;latest_eval=ev=0.012709,mu=67268.2200,sigma=0.0001,p_true=0.075452,forecast_updated=2026-02-27T01:42:12.827689+00:00,station_id=,model=crypto,econ_asof=;reprice:9->2@2026-02-27T01:42:12.827641+00:00;rev=1;reprice_from=9;mu=67268.2200;sigma=0.0001;p_true=0.075452;forecast_updated=2026-02-27T01:42:12.827689+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNBAGAME-26FEB26CHAIND-CHA,2026-02-27T01:42:12.923402+00:00,,KXNBAGAME-26FEB26CHAIND-CHA,KXNBAGAME-26FEB26CHAIND,Sports,yes,post_yes,maker,92,,1,0.000000,0.002500,,,,open,,,,"p_true=0.995000;latest_eval=ev=0.011676,mu=0.9950,sigma=0.0000,p_true=0.971151,forecast_updated=2026-02-27T01:42:13.265440+00:00,station_id=,model=sports,econ_asof=;reprice:99->92@2026-02-27T01:42:12.923402+00:00;rev=1;reprice_from=99;mu=0.9950;sigma=0.0000;p_true=0.971151;forecast_updated=2026-02-27T01:42:13.265440+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CBJBOS-BOS,2026-02-27T01:42:13.270702+00:00,,KXNHLGAME-26FEB26CBJBOS-BOS,KXNHLGAME-26FEB26CBJBOS,Sports,yes,post_yes,maker,67,,1,0.000000,0.002500,,,,open,,,,"p_true=0.735000;latest_eval=ev=0.012049,mu=0.7300,sigma=0.0000,p_true=0.724887,forecast_updated=2026-02-27T01:42:13.643472+00:00,station_id=,model=sports,econ_asof=;reprice:73->67@2026-02-27T01:42:13.270702+00:00;rev=1;reprice_from=73;mu=0.7300;sigma=0.0000;p_true=0.724887;forecast_updated=2026-02-27T01:42:13.643472+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CHINSH-CHI,2026-02-27T01:42:13.646958+00:00,,KXNHLGAME-26FEB26CHINSH-CHI,KXNHLGAME-26FEB26CHINSH,Sports,yes,post_yes,maker,21,,1,0.000000,0.002500,,,,open,,,,"p_true=0.245000;latest_eval=ev=0.012896,mu=0.2500,sigma=0.0000,p_true=0.268572,forecast_updated=2026-02-27T01:42:13.647025+00:00,station_id=,model=sports,econ_asof=;reprice:24->21@2026-02-27T01:42:13.646958+00:00;rev=1;reprice_from=24;mu=0.2500;sigma=0.0000;p_true=0.268572;forecast_updated=2026-02-27T01:42:13.647025+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26CHINSH-NSH,2026-02-27T01:42:13.654142+00:00,,KXNHLGAME-26FEB26CHINSH-NSH,KXNHLGAME-26FEB26CHINSH,Sports,yes,post_yes,maker,68,,1,0.000000,0.002500,,,,open,,,,"p_true=0.750000;latest_eval=ev=0.010275,mu=0.7400,sigma=0.0000,p_true=0.731428,forecast_updated=2026-02-27T01:42:13.654197+00:00,station_id=,model=sports,econ_asof=;reprice:75->68@2026-02-27T01:42:13.654142+00:00;rev=1;reprice_from=75;mu=0.7400;sigma=0.0000;p_true=0.731428;forecast_updated=2026-02-27T01:42:13.654197+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26DETOTT-DET,2026-02-27T01:42:13.660854+00:00,,KXNHLGAME-26FEB26DETOTT-DET,KXNHLGAME-26FEB26DETOTT,Sports,yes,post_yes,maker,39,,1,0.000000,0.002500,,,,open,,,,"p_true=0.440000;latest_eval=ev=0.012521,mu=0.4350,sigma=0.0000,p_true=0.449414,forecast_updated=2026-02-27T01:42:13.660945+00:00,station_id=,model=sports,econ_asof=;reprice:44->39@2026-02-27T01:42:13.660854+00:00;rev=1;reprice_from=44;mu=0.4350;sigma=0.0000;p_true=0.449414;forecast_updated=2026-02-27T01:42:13.660945+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26DETOTT-OTT,2026-02-27T01:42:13.666608+00:00,,KXNHLGAME-26FEB26DETOTT-OTT,KXNHLGAME-26FEB26DETOTT,Sports,yes,post_yes,maker,50,,1,0.000000,0.002500,,,,open,,,,"p_true=0.550000;latest_eval=ev=0.011060,mu=0.5500,sigma=0.0000,p_true=0.550586,forecast_updated=2026-02-27T01:42:13.666682+00:00,station_id=,model=sports,econ_asof=;reprice:55->50@2026-02-27T01:42:13.666608+00:00;rev=1;reprice_from=55;mu=0.5500;sigma=0.0000;p_true=0.550586;forecast_updated=2026-02-27T01:42:13.666682+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26MINCOL-COL,2026-02-27T01:42:13.675482+00:00,,KXNHLGAME-26FEB26MINCOL-COL,KXNHLGAME-26FEB26MINCOL,Sports,yes,post_yes,maker,52,,1,0.000000,0.002500,,,,open,,,,"p_true=0.575000;latest_eval=ev=0.013403,mu=0.5750,sigma=0.0000,p_true=0.578347,forecast_updated=2026-02-27T01:42:13.675514+00:00,station_id=,model=sports,econ_asof=;reprice:57->52@2026-02-27T01:42:13.675482+00:00;rev=1;reprice_from=57;mu=0.5750;sigma=0.0000;p_true=0.578347;forecast_updated=2026-02-27T01:42:13.675514+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26MINCOL-MIN,2026-02-27T01:42:13.681475+00:00,,KXNHLGAME-26FEB26MINCOL-MIN,KXNHLGAME-26FEB26MINCOL,Sports,yes,post_yes,maker,37,,1,0.000000,0.002500,,,,open,,,,"p_true=0.425000;latest_eval=ev=0.011797,mu=0.4250,sigma=0.0000,p_true=0.421653,forecast_updated=2026-02-27T01:42:13.681520+00:00,station_id=,model=sports,econ_asof=;reprice:42->37@2026-02-27T01:42:13.681475+00:00;rev=1;reprice_from=42;mu=0.4250;sigma=0.0000;p_true=0.421653;forecast_updated=2026-02-27T01:42:13.681520+00:00;station_id="
shadow-26FEB26_fullslate_auto-KXNHLGAME-26FEB26PHINYR-NYR,2026-02-27T01:42:13.687632+00:00,,KXNHLGAME-26FEB26PHINYR-NYR,KXNHLGAME-26FEB26PHINYR,Sports,yes,post_yes,maker,65,,1,0.000000,0.002500,,,,open,,,,"p_true=0.715000;latest_eval=ev=0.012056,mu=0.7150,sigma=0.0000,p_true=0.702733,forecast_updated=2026-02-27T01:42:13.687659+00:00,station_id=,model=sports,econ_asof=;reprice:71->65@2026-02-27T01:42:13.687632+00:00;rev=1;reprice_from=71;mu=0.7150;sigma=0.0000;p_true=0.702733;forecast_updated=2026-02-27T01:42:13.687659+00:00;station_id="
