shadow_order_id,created_ts,strategy_id,ticker,event_ticker,category,side,action,maker_or_taker,intended_price_cents,assumed_fill_price_cents,size_contracts,fees_assumed_dollars,slippage_assumed_dollars,rules_text_hash,rules_pointer,resolution_pointer,status,resolved_ts,resolved_payout_dollars,realized_pnl_dollars,notes
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-B36.5,2026-02-27T04:55:22.977078+00:00,,KXHIGHNY-26FEB26-B36.5,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925105+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-B38.5,2026-02-27T04:55:23.071484+00:00,,KXHIGHNY-26FEB26-B38.5,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925256+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-B40.5,2026-02-27T04:55:23.158929+00:00,,KXHIGHNY-26FEB26-B40.5,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925308+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-B42.5,2026-02-27T04:55:23.251835+00:00,,KXHIGHNY-26FEB26-B42.5,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925340+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-T36,2026-02-27T04:55:23.347086+00:00,,KXHIGHNY-26FEB26-T36,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925365+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXHIGHNY-26FEB26-T43,2026-02-27T04:55:23.439017+00:00,,KXHIGHNY-26FEB26-T43,KXHIGHNY-26FEB26,WEATHER,yes,post_yes,maker,99,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:29.925391+00:00,0.000000,0.000000,p_true=0.995000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_sentinel_smoke2-KXNHLGAME-26FEB26CGYSJ-CGY,2026-02-27T04:55:25.576978+00:00,,KXNHLGAME-26FEB26CGYSJ-CGY,KXNHLGAME-26FEB26CGYSJ,NHL,yes,post_yes,maker,43,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:30.694092+00:00,0.000000,0.000000,p_true=0.420000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_sentinel_smoke2-KXNHLGAME-26FEB26CGYSJ-SJ,2026-02-27T04:55:25.665104+00:00,,KXNHLGAME-26FEB26CGYSJ-SJ,KXNHLGAME-26FEB26CGYSJ,NHL,yes,post_yes,maker,55,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:30.694307+00:00,0.000000,0.000000,p_true=0.555000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_sentinel_smoke2-KXNHLGAME-26FEB26EDMLA-EDM,2026-02-27T04:55:25.755654+00:00,,KXNHLGAME-26FEB26EDMLA-EDM,KXNHLGAME-26FEB26EDMLA,NHL,yes,post_yes,maker,93,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T04:55:30.694364+00:00,0.000000,0.000000,p_true=0.930000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_sentinel_smoke2-KXNHLGAME-26FEB26EDMLA-LA,2026-02-27T04:55:25.848502+00:00,,KXNHLGAME-26FEB26EDMLA-LA,KXNHLGAME-26FEB26EDMLA,NHL,yes,post_yes,maker,5,5,1,0.0,0.0,,,,filled,,,,p_true=0.055000;fill_trade_id=d31b478d-f489-5a2b-f5bb-33ed227a39a1;fill_count_seen=1
