shadow_order_id,created_ts,strategy_id,ticker,event_ticker,category,side,action,maker_or_taker,intended_price_cents,assumed_fill_price_cents,size_contracts,fees_assumed_dollars,slippage_assumed_dollars,rules_text_hash,rules_pointer,resolution_pointer,status,resolved_ts,resolved_payout_dollars,realized_pnl_dollars,notes
shadow-26FEB26_fullslate_throttle-KXHIGHNY-26FEB26-B38.5,2026-02-27T01:44:08.835321+00:00,,KXHIGHNY-26FEB26-B38.5,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:30.733762+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_throttle-KXHIGHNY-26FEB26-B40.5,2026-02-27T01:44:08.927588+00:00,,KXHIGHNY-26FEB26-B40.5,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:30.733772+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_throttle-KXHIGHNY-26FEB26-B42.5,2026-02-27T01:44:09.019081+00:00,,KXHIGHNY-26FEB26-B42.5,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:30.733781+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_throttle-KXHIGHNY-26FEB26-T36,2026-02-27T01:44:09.106556+00:00,,KXHIGHNY-26FEB26-T36,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:30.733789+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_throttle-KXHIGHNY-26FEB26-T43,2026-02-27T01:44:09.196517+00:00,,KXHIGHNY-26FEB26-T43,KXHIGHNY-26FEB26,Climate and Weather,yes,post_yes,maker,99,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:30.733797+00:00,0.000000,0.000000,p_true=0.995000;edge_gone:model_eval_failed;station_id=
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26CHAIND-IND,2026-02-27T01:44:14.477251+00:00,,KXNBAGAME-26FEB26CHAIND-IND,KXNBAGAME-26FEB26CHAIND,Sports,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.057069+00:00,0.000000,0.000000,p_true=0.005000;edge_gone:maker_ceiling_below_min;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26HOUORL-HOU,2026-02-27T01:44:14.573086+00:00,,KXNBAGAME-26FEB26HOUORL-HOU,KXNBAGAME-26FEB26HOUORL,Sports,yes,post_yes,maker,24,24,1,0.0,0.0,,,,filled,,,,p_true=0.245000;fill_trade_id=b6b8e024-8c39-5504-7f9e-83516da7e9ce;fill_count_seen=3
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26HOUORL-ORL,2026-02-27T01:44:14.664253+00:00,,KXNBAGAME-26FEB26HOUORL-ORL,KXNBAGAME-26FEB26HOUORL,Sports,yes,post_yes,maker,75,75,1,0.0,0.0,,,,filled,,,,p_true=0.755000;fill_trade_id=4bee65b2-3864-7b2a-703f-2e406cdecc33;fill_count_seen=2
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26LALPHX-LAL,2026-02-27T01:44:14.758003+00:00,,KXNBAGAME-26FEB26LALPHX-LAL,KXNBAGAME-26FEB26LALPHX,Sports,yes,post_yes,maker,66,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.057171+00:00,0.000000,0.000000,p_true=0.665000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26LALPHX-PHX,2026-02-27T01:44:14.853975+00:00,,KXNBAGAME-26FEB26LALPHX-PHX,KXNBAGAME-26FEB26LALPHX,Sports,yes,post_yes,maker,33,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.057198+00:00,0.000000,0.000000,p_true=0.335000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26MIAPHI-PHI,2026-02-27T01:44:15.099222+00:00,,KXNBAGAME-26FEB26MIAPHI-PHI,KXNBAGAME-26FEB26MIAPHI,Sports,yes,post_yes,maker,69,69,1,0.0,0.0,,,,filled,,,,p_true=0.695000;fill_trade_id=bb8bbd20-41bd-5410-914e-72e91fb48d7e;fill_count_seen=3
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26MINLAC-LAC,2026-02-27T01:44:15.188285+00:00,,KXNBAGAME-26FEB26MINLAC-LAC,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,25,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066235+00:00,0.000000,0.000000,p_true=0.255000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26MINLAC-MIN,2026-02-27T01:44:15.279952+00:00,,KXNBAGAME-26FEB26MINLAC-MIN,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,74,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066291+00:00,0.000000,0.000000,p_true=0.745000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26NOPUTA-NOP,2026-02-27T01:44:15.377763+00:00,,KXNBAGAME-26FEB26NOPUTA-NOP,KXNBAGAME-26FEB26NOPUTA,Sports,yes,post_yes,maker,68,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066315+00:00,0.000000,0.000000,p_true=0.685000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26NOPUTA-UTA,2026-02-27T01:44:15.471189+00:00,,KXNBAGAME-26FEB26NOPUTA-UTA,KXNBAGAME-26FEB26NOPUTA,Sports,yes,post_yes,maker,32,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066332+00:00,0.000000,0.000000,p_true=0.320000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26PORCHI-CHI,2026-02-27T01:44:15.558776+00:00,,KXNBAGAME-26FEB26PORCHI-CHI,KXNBAGAME-26FEB26PORCHI,Sports,yes,post_yes,maker,44,44,1,0.0,0.0,,,,filled,,,,p_true=0.445000;fill_trade_id=b6519450-9bbb-4df1-93f8-3a66f397044b;fill_count_seen=1
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26PORCHI-POR,2026-02-27T01:44:15.654841+00:00,,KXNBAGAME-26FEB26PORCHI-POR,KXNBAGAME-26FEB26PORCHI,Sports,yes,post_yes,maker,55,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066349+00:00,0.000000,0.000000,p_true=0.555000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26SACDAL-DAL,2026-02-27T01:44:15.746032+00:00,,KXNBAGAME-26FEB26SACDAL-DAL,KXNBAGAME-26FEB26SACDAL,Sports,yes,post_yes,maker,73,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066364+00:00,0.000000,0.000000,p_true=0.735000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26SACDAL-SAC,2026-02-27T01:44:15.839706+00:00,,KXNBAGAME-26FEB26SACDAL-SAC,KXNBAGAME-26FEB26SACDAL,Sports,yes,post_yes,maker,26,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066377+00:00,0.000000,0.000000,p_true=0.265000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26SASBKN-BKN,2026-02-27T01:44:15.932728+00:00,,KXNBAGAME-26FEB26SASBKN-BKN,KXNBAGAME-26FEB26SASBKN,Sports,yes,post_yes,maker,2,2,1,0.0,0.0,,,,filled,,,,p_true=0.025000;fill_trade_id=ed04f3cd-0a90-7c2d-659c-d797cf844161;fill_count_seen=1
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26SASBKN-SAS,2026-02-27T01:44:16.076944+00:00,,KXNBAGAME-26FEB26SASBKN-SAS,KXNBAGAME-26FEB26SASBKN,Sports,yes,post_yes,maker,96,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066393+00:00,0.000000,0.000000,p_true=0.965000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26WASATL-ATL,2026-02-27T01:44:16.168817+00:00,,KXNBAGAME-26FEB26WASATL-ATL,KXNBAGAME-26FEB26WASATL,Sports,yes,post_yes,maker,97,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.066406+00:00,0.000000,0.000000,p_true=0.975000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26WASATL-WAS,2026-02-27T01:44:16.259992+00:00,,KXNBAGAME-26FEB26WASATL-WAS,KXNBAGAME-26FEB26WASATL,Sports,yes,post_yes,maker,2,2,1,0.0,0.0,,,,filled,,,,p_true=0.025000;fill_trade_id=519503d8-6dd2-69f9-73ea-ecfbc893dca5;fill_count_seen=1
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CGYSJ-CGY,2026-02-27T01:44:16.593902+00:00,,KXNHLGAME-26FEB26CGYSJ-CGY,KXNHLGAME-26FEB26CGYSJ,Sports,yes,post_yes,maker,46,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.415603+00:00,0.000000,0.000000,p_true=0.465000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CGYSJ-SJ,2026-02-27T01:44:16.683096+00:00,,KXNHLGAME-26FEB26CGYSJ-SJ,KXNHLGAME-26FEB26CGYSJ,Sports,yes,post_yes,maker,54,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.415650+00:00,0.000000,0.000000,p_true=0.545000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CHINSH-CHI,2026-02-27T01:44:16.772658+00:00,,KXNHLGAME-26FEB26CHINSH-CHI,KXNHLGAME-26FEB26CHINSH,Sports,yes,post_yes,maker,24,24,1,0.0,0.0,,,,filled,,,,p_true=0.245000;fill_trade_id=3abdf28c-52f7-56cf-b5af-64fa42f26379;fill_count_seen=1
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26EDMLA-EDM,2026-02-27T01:44:17.152778+00:00,,KXNHLGAME-26FEB26EDMLA-EDM,KXNHLGAME-26FEB26EDMLA,Sports,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.437222+00:00,0.000000,0.000000,p_true=0.505000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26EDMLA-LA,2026-02-27T01:44:17.285057+00:00,,KXNHLGAME-26FEB26EDMLA-LA,KXNHLGAME-26FEB26EDMLA,Sports,yes,post_yes,maker,48,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.437281+00:00,0.000000,0.000000,p_true=0.485000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26NJPIT-NJ,2026-02-27T01:44:17.571439+00:00,,KXNHLGAME-26FEB26NJPIT-NJ,KXNHLGAME-26FEB26NJPIT,Sports,yes,post_yes,maker,42,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.450226+00:00,0.000000,0.000000,p_true=0.405000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26NJPIT-PIT,2026-02-27T01:44:17.663432+00:00,,KXNHLGAME-26FEB26NJPIT-PIT,KXNHLGAME-26FEB26NJPIT,Sports,yes,post_yes,maker,59,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.450279+00:00,0.000000,0.000000,p_true=0.585000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26NYIMTL-MTL,2026-02-27T01:44:17.756795+00:00,,KXNHLGAME-26FEB26NYIMTL-MTL,KXNHLGAME-26FEB26NYIMTL,Sports,yes,post_yes,maker,89,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.450300+00:00,0.000000,0.000000,p_true=0.890000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26NYIMTL-NYI,2026-02-27T01:44:17.850290+00:00,,KXNHLGAME-26FEB26NYIMTL-NYI,KXNHLGAME-26FEB26NYIMTL,Sports,yes,post_yes,maker,10,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.450347+00:00,0.000000,0.000000,p_true=0.100000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26TBCAR-CAR,2026-02-27T01:44:18.366556+00:00,,KXNHLGAME-26FEB26TBCAR-CAR,KXNHLGAME-26FEB26TBCAR,Sports,yes,post_yes,maker,54,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.473254+00:00,0.000000,0.000000,p_true=0.545000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26TBCAR-TB,2026-02-27T01:44:18.459633+00:00,,KXNHLGAME-26FEB26TBCAR-TB,KXNHLGAME-26FEB26TBCAR,Sports,yes,post_yes,maker,44,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.473282+00:00,0.000000,0.000000,p_true=0.435000;edge_gone:nhl_live_odds_missing;station_id=None
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26TORFLA-TOR,2026-02-27T01:44:18.644787+00:00,,KXNHLGAME-26FEB26TORFLA-TOR,KXNHLGAME-26FEB26TORFLA,Sports,yes,post_yes,maker,1,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T01:44:31.480863+00:00,0.000000,0.000000,p_true=0.015000;edge_gone:maker_ceiling_below_min;station_id=None
shadow-26FEB26_fullslate_throttle-KXBTC-26FEB2621-B67125,2026-02-27T01:44:30.615141+00:00,,KXBTC-26FEB2621-B67125,KXBTC-26FEB2621,Crypto,yes,post_yes,maker,36,,1,0.000000,0.002500,,,,open,,,,"p_true=0.500000;latest_eval=ev=0.011412,mu=67268.2200,sigma=0.0001,p_true=0.414373,forecast_updated=2026-02-27T01:44:30.615217+00:00,station_id=,model=crypto,econ_asof=;reprice:55->36@2026-02-27T01:44:30.615141+00:00;rev=1;reprice_from=55;mu=67268.2200;sigma=0.0001;p_true=0.414373;forecast_updated=2026-02-27T01:44:30.615217+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXBTC-26FEB2621-B67375,2026-02-27T01:44:30.625656+00:00,,KXBTC-26FEB2621-B67375,KXBTC-26FEB2621,Crypto,yes,post_yes,maker,38,,1,0.000000,0.002500,,,,open,,,,"p_true=0.500000;latest_eval=ev=0.043153,mu=67268.2200,sigma=0.0001,p_true=0.485245,forecast_updated=2026-02-27T01:44:30.625687+00:00,station_id=,model=crypto,econ_asof=;reprice:34->38@2026-02-27T01:44:30.625656+00:00;rev=1;reprice_from=34;mu=67268.2200;sigma=0.0001;p_true=0.485245;forecast_updated=2026-02-27T01:44:30.625687+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXBTC-26FEB2621-B67625,2026-02-27T01:44:30.648124+00:00,,KXBTC-26FEB2621-B67625,KXBTC-26FEB2621,Crypto,yes,post_yes,maker,1,,1,0.000000,0.002500,,,,open,,,,"p_true=0.500000;latest_eval=ev=0.011885,mu=67268.2200,sigma=0.0001,p_true=0.062021,forecast_updated=2026-02-27T01:44:30.648182+00:00,station_id=,model=crypto,econ_asof=;reprice:6->1@2026-02-27T01:44:30.648124+00:00;rev=1;reprice_from=6;mu=67268.2200;sigma=0.0001;p_true=0.062021;forecast_updated=2026-02-27T01:44:30.648182+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26CHAIND-CHA,2026-02-27T01:44:30.733806+00:00,,KXNBAGAME-26FEB26CHAIND-CHA,KXNBAGAME-26FEB26CHAIND,Sports,yes,post_yes,maker,92,,1,0.000000,0.002500,,,,open,,,,"p_true=0.995000;latest_eval=ev=0.011676,mu=0.9950,sigma=0.0000,p_true=0.971151,forecast_updated=2026-02-27T01:44:31.053415+00:00,station_id=,model=sports,econ_asof=;reprice:99->92@2026-02-27T01:44:30.733806+00:00;rev=1;reprice_from=99;mu=0.9950;sigma=0.0000;p_true=0.971151;forecast_updated=2026-02-27T01:44:31.053415+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNBAGAME-26FEB26MIAPHI-MIA,2026-02-27T01:44:31.057217+00:00,,KXNBAGAME-26FEB26MIAPHI-MIA,KXNBAGAME-26FEB26MIAPHI,Sports,yes,post_yes,maker,25,,1,0.000000,0.002500,,,,open,,,,"p_true=0.305000;latest_eval=ev=0.013539,mu=0.3150,sigma=0.0000,p_true=0.308914,forecast_updated=2026-02-27T01:44:31.057262+00:00,station_id=,model=sports,econ_asof=;reprice:30->25@2026-02-27T01:44:31.057217+00:00;rev=1;reprice_from=30;mu=0.3150;sigma=0.0000;p_true=0.308914;forecast_updated=2026-02-27T01:44:31.057262+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CBJBOS-BOS,2026-02-27T01:44:31.066421+00:00,,KXNHLGAME-26FEB26CBJBOS-BOS,KXNHLGAME-26FEB26CBJBOS,Sports,yes,post_yes,maker,68,,1,0.000000,0.002500,,,,open,,,,"p_true=0.730000;latest_eval=ev=0.011556,mu=0.7350,sigma=0.0000,p_true=0.730649,forecast_updated=2026-02-27T01:44:31.400029+00:00,station_id=,model=sports,econ_asof=;reprice:73->68@2026-02-27T01:44:31.066421+00:00;rev=1;reprice_from=73;mu=0.7350;sigma=0.0000;p_true=0.730649;forecast_updated=2026-02-27T01:44:31.400029+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CBJBOS-CBJ,2026-02-27T01:44:31.403381+00:00,,KXNHLGAME-26FEB26CBJBOS-CBJ,KXNHLGAME-26FEB26CBJBOS,Sports,yes,post_yes,maker,21,,1,0.000000,0.002500,,,,open,,,,"p_true=0.265000;latest_eval=ev=0.013644,mu=0.2650,sigma=0.0000,p_true=0.269351,forecast_updated=2026-02-27T01:44:31.403431+00:00,station_id=,model=sports,econ_asof=;reprice:26->21@2026-02-27T01:44:31.403381+00:00;rev=1;reprice_from=26;mu=0.2650;sigma=0.0000;p_true=0.269351;forecast_updated=2026-02-27T01:44:31.403431+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26CHINSH-NSH,2026-02-27T01:44:31.415663+00:00,,KXNHLGAME-26FEB26CHINSH-NSH,KXNHLGAME-26FEB26CHINSH,Sports,yes,post_yes,maker,68,,1,0.000000,0.002500,,,,open,,,,"p_true=0.755000;latest_eval=ev=0.012752,mu=0.7550,sigma=0.0000,p_true=0.735635,forecast_updated=2026-02-27T01:44:31.415705+00:00,station_id=,model=sports,econ_asof=;reprice:75->68@2026-02-27T01:44:31.415663+00:00;rev=1;reprice_from=75;mu=0.7550;sigma=0.0000;p_true=0.735635;forecast_updated=2026-02-27T01:44:31.415705+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26DETOTT-DET,2026-02-27T01:44:31.423511+00:00,,KXNHLGAME-26FEB26DETOTT-DET,KXNHLGAME-26FEB26DETOTT,Sports,yes,post_yes,maker,40,,1,0.000000,0.002500,,,,open,,,,"p_true=0.445000;latest_eval=ev=0.011868,mu=0.4450,sigma=0.0000,p_true=0.451952,forecast_updated=2026-02-27T01:44:31.423570+00:00,station_id=,model=sports,econ_asof=;reprice:44->40@2026-02-27T01:44:31.423511+00:00;rev=1;reprice_from=44;mu=0.4450;sigma=0.0000;p_true=0.451952;forecast_updated=2026-02-27T01:44:31.423570+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26DETOTT-OTT,2026-02-27T01:44:31.429662+00:00,,KXNHLGAME-26FEB26DETOTT-OTT,KXNHLGAME-26FEB26DETOTT,Sports,yes,post_yes,maker,49,,1,0.000000,0.002500,,,,open,,,,"p_true=0.555000;latest_eval=ev=0.012221,mu=0.5650,sigma=0.0000,p_true=0.548048,forecast_updated=2026-02-27T01:44:31.429753+00:00,station_id=,model=sports,econ_asof=;reprice:55->49@2026-02-27T01:44:31.429662+00:00;rev=1;reprice_from=55;mu=0.5650;sigma=0.0000;p_true=0.548048;forecast_updated=2026-02-27T01:44:31.429753+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26MINCOL-COL,2026-02-27T01:44:31.437304+00:00,,KXNHLGAME-26FEB26MINCOL-COL,KXNHLGAME-26FEB26MINCOL,Sports,yes,post_yes,maker,52,,1,0.000000,0.002500,,,,open,,,,"p_true=0.575000;latest_eval=ev=0.013584,mu=0.5750,sigma=0.0000,p_true=0.579101,forecast_updated=2026-02-27T01:44:31.437366+00:00,station_id=,model=sports,econ_asof=;reprice:57->52@2026-02-27T01:44:31.437304+00:00;rev=1;reprice_from=57;mu=0.5750;sigma=0.0000;p_true=0.579101;forecast_updated=2026-02-27T01:44:31.437366+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26MINCOL-MIN,2026-02-27T01:44:31.443660+00:00,,KXNHLGAME-26FEB26MINCOL-MIN,KXNHLGAME-26FEB26MINCOL,Sports,yes,post_yes,maker,37,,1,0.000000,0.002500,,,,open,,,,"p_true=0.425000;latest_eval=ev=0.011616,mu=0.4250,sigma=0.0000,p_true=0.420899,forecast_updated=2026-02-27T01:44:31.443707+00:00,station_id=,model=sports,econ_asof=;reprice:42->37@2026-02-27T01:44:31.443660+00:00;rev=1;reprice_from=42;mu=0.4250;sigma=0.0000;p_true=0.420899;forecast_updated=2026-02-27T01:44:31.443707+00:00;station_id="
shadow-26FEB26_fullslate_throttle-KXNHLGAME-26FEB26PHINYR-NYR,2026-02-27T01:44:31.450370+00:00,,KXNHLGAME-26FEB26PHINYR-NYR,KXNHLGAME-26FEB26PHINYR,Sports,yes,post_yes,maker,65,,1,0.000000,0.002500,,,,open,,,,"p_true=0.705000;latest_eval=ev=0.012735,mu=0.7300,sigma=0.0000,p_true=0.707869,forecast_updated=2026-02-27T01:44:31.450414+00:00,station_id=,model=sports,econ_asof=;reprice:71->65@2026-02-27T01:44:31.450370+00:00;rev=1;reprice_from=71;mu=0.7300;sigma=0.0000;p_true=0.707869;forecast_updated=2026-02-27T01:44:31.450414+00:00;station_id="
