shadow_order_id,created_ts,strategy_id,ticker,event_ticker,category,side,action,maker_or_taker,intended_price_cents,assumed_fill_price_cents,size_contracts,fees_assumed_dollars,slippage_assumed_dollars,rules_text_hash,rules_pointer,resolution_pointer,status,resolved_ts,resolved_payout_dollars,realized_pnl_dollars,notes
shadow-26FEB26_phase23_sniper_minlac-KXNBAGAME-26FEB26MINLAC-LAC,2026-02-27T02:48:32.466944+00:00,,KXNBAGAME-26FEB26MINLAC-LAC,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,25,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T02:48:34.459400+00:00,0.000000,0.000000,p_true=0.500000;edge_gone:nba_live_odds_missing;station_id=None
shadow-26FEB26_phase23_sniper_minlac-KXNBAGAME-26FEB26MINLAC-MIN,2026-02-27T02:49:47.767526+00:00,,KXNBAGAME-26FEB26MINLAC-MIN,KXNBAGAME-26FEB26MINLAC,Sports,yes,post_yes,maker,50,,1,0.0,0.0,,,,closed_unfilled,2026-02-27T02:49:49.534225+00:00,0.000000,0.000000,p_true=0.500000;reopened_from_closed_override;edge_gone:nba_live_odds_missing;station_id=None
